match_id,series_id,match_details,result,scores,date,venue,round,home,away,winner,win_by_runs,win_by_wickets,balls_remaining,innings1,innings1_runs,innings1_wickets,innings1_overs_batted,innings1_overs,innings2,innings2_runs,innings2_wickets,innings2_overs_batted,innings2_overs,D/L_method,target,year
980925,968923,"13th match:Kings XI Punjab v Kolkata Knight Riders at Mohali- Apr 19, 2016",Kolkata Knight Riders won by 6 wickets (with 17 balls remaining),Kings XI Punjab 138/8 (20/20 ov); Kolkata Knight Riders 141/4 (17.1/20 ov),2016-04-19,Mohali,13th match,Kings XI Punjab,Kolkata Knight Riders,Kolkata Knight Riders,,6.0,17.0,Kings XI Punjab,138.0,8.0,20.0,20.0,Kolkata Knight Riders,141.0,4.0,17.1,20.0,,,2016
980927,968923,"14th match:Mumbai Indians v Royal Challengers Bangalore at Mumbai- Apr 20, 2016",Mumbai Indians won by 6 wickets (with 12 balls remaining),Royal Challengers Bangalore 170/7 (20/20 ov); Mumbai Indians 171/4 (18/20 ov),2016-04-20,Mumbai,14th match,Mumbai Indians,Royal Challengers Bangalore,Mumbai Indians,,6.0,12.0,Royal Challengers Bangalore,170.0,7.0,20.0,20.0,Mumbai Indians,171.0,4.0,18.0,20.0,,,2016
980929,968923,"15th match:Gujarat Lions v Sunrisers Hyderabad at Rajkot- Apr 21, 2016",Sunrisers Hyderabad won by 10 wickets (with 31 balls remaining),Gujarat Lions 135/8 (20/20 ov); Sunrisers Hyderabad 137/0 (14.5/20 ov),2016-04-21,Rajkot,15th match,Gujarat Lions,Sunrisers Hyderabad,Sunrisers Hyderabad,,10.0,31.0,Gujarat Lions,135.0,8.0,20.0,20.0,Sunrisers Hyderabad,137.0,0.0,14.5,20.0,,,2016
980931,968923,"16th match:Rising Pune Supergiants v Royal Challengers Bangalore at Pune- Apr 22, 2016",Royal Challengers Bangalore won by 13 runs,Royal Challengers Bangalore 185/3 (20/20 ov); Rising Pune Supergiants 172/8 (20/20 ov),2016-04-22,Pune,16th match,Rising Pune Supergiants,Royal Challengers Bangalore,Royal Challengers Bangalore,13.0,,,Royal Challengers Bangalore,185.0,3.0,20.0,20.0,Rising Pune Supergiants,172.0,8.0,20.0,20.0,,,2016
980933,968923,"17th match:Delhi Daredevils v Mumbai Indians at Delhi- Apr 23, 2016",Delhi Daredevils won by 10 runs,Delhi Daredevils 164/4 (20/20 ov); Mumbai Indians 154/7 (20/20 ov),2016-04-23,Delhi,17th match,Delhi Daredevils,Mumbai Indians,Delhi Daredevils,10.0,,,Delhi Daredevils,164.0,4.0,20.0,20.0,Mumbai Indians,154.0,7.0,20.0,20.0,,,2016
980935,968923,"18th match:Sunrisers Hyderabad v Kings XI Punjab at Hyderabad (Deccan)- Apr 23, 2016",Sunrisers Hyderabad won by 5 wickets (with 13 balls remaining),Kings XI Punjab 143/6 (20/20 ov); Sunrisers Hyderabad 146/5 (17.5/20 ov),2016-04-23,Hyderabad (Deccan),18th match,Sunrisers Hyderabad,Kings XI Punjab,Sunrisers Hyderabad,,5.0,13.0,Kings XI Punjab,143.0,6.0,20.0,20.0,Sunrisers Hyderabad,146.0,5.0,17.5,20.0,,,2016
980937,968923,"19th match:Gujarat Lions v Royal Challengers Bangalore at Rajkot- Apr 24, 2016",Gujarat Lions won by 6 wickets (with 3 balls remaining),Royal Challengers Bangalore 180/2 (20/20 ov); Gujarat Lions 182/4 (19.3/20 ov),2016-04-24,Rajkot,19th match,Gujarat Lions,Royal Challengers Bangalore,Gujarat Lions,,6.0,3.0,Royal Challengers Bangalore,180.0,2.0,20.0,20.0,Gujarat Lions,182.0,4.0,19.3,20.0,,,2016
980939,968923,"20th match:Rising Pune Supergiants v Kolkata Knight Riders at Pune- Apr 24, 2016",Kolkata Knight Riders won by 2 wickets (with 3 balls remaining),Rising Pune Supergiants 160/5 (20/20 ov); Kolkata Knight Riders 162/8 (19.3/20 ov),2016-04-24,Pune,20th match,Rising Pune Supergiants,Kolkata Knight Riders,Kolkata Knight Riders,,2.0,3.0,Rising Pune Supergiants,160.0,5.0,20.0,20.0,Kolkata Knight Riders,162.0,8.0,19.3,20.0,,,2016
980941,968923,"21st match:Kings XI Punjab v Mumbai Indians at Mohali- Apr 25, 2016",Mumbai Indians won by 25 runs,Mumbai Indians 189/6 (20/20 ov); Kings XI Punjab 164/7 (20/20 ov),2016-04-25,Mohali,21st match,Kings XI Punjab,Mumbai Indians,Mumbai Indians,25.0,,,Mumbai Indians,189.0,6.0,20.0,20.0,Kings XI Punjab,164.0,7.0,20.0,20.0,,,2016
980943,968923,"22nd match:Sunrisers Hyderabad v Rising Pune Supergiants at Hyderabad (Deccan)- Apr 26, 2016",Rising Pune Supergiants won by 34 runs (D/L method),"Sunrisers Hyderabad 118/8 (20/20 ov); Rising Pune Supergiants 94/3 (11/11 ov, target: 61)",2016-04-26,Hyderabad (Deccan),22nd match,Sunrisers Hyderabad,Rising Pune Supergiants,Rising Pune Supergiants,34.0,,,Sunrisers Hyderabad,118.0,8.0,20.0,20.0,Rising Pune Supergiants,94.0,3.0,11.0,11.0,1.0,61.0,2016
980945,968923,"23rd match:Delhi Daredevils v Gujarat Lions at Delhi- Apr 27, 2016",Gujarat Lions won by 1 run,Gujarat Lions 172/6 (20/20 ov); Delhi Daredevils 171/5 (20/20 ov),2016-04-27,Delhi,23rd match,Delhi Daredevils,Gujarat Lions,Gujarat Lions,1.0,,,Gujarat Lions,172.0,6.0,20.0,20.0,Delhi Daredevils,171.0,5.0,20.0,20.0,,,2016
980947,968923,"24th match:Mumbai Indians v Kolkata Knight Riders at Mumbai- Apr 28, 2016",Mumbai Indians won by 6 wickets (with 12 balls remaining),Kolkata Knight Riders 174/5 (20/20 ov); Mumbai Indians 178/4 (18/20 ov),2016-04-28,Mumbai,24th match,Mumbai Indians,Kolkata Knight Riders,Mumbai Indians,,6.0,12.0,Kolkata Knight Riders,174.0,5.0,20.0,20.0,Mumbai Indians,178.0,4.0,18.0,20.0,,,2016
980949,968923,"25th match:Rising Pune Supergiants v Gujarat Lions at Pune- Apr 29, 2016",Gujarat Lions won by 3 wickets (with 0 balls remaining),Rising Pune Supergiants 195/3 (20/20 ov); Gujarat Lions 196/7 (20/20 ov),2016-04-29,Pune,25th match,Rising Pune Supergiants,Gujarat Lions,Gujarat Lions,,3.0,0.0,Rising Pune Supergiants,195.0,3.0,20.0,20.0,Gujarat Lions,196.0,7.0,20.0,20.0,,,2016
980951,968923,"26th match:Delhi Daredevils v Kolkata Knight Riders at Delhi- Apr 30, 2016",Delhi Daredevils won by 27 runs,Delhi Daredevils 186/8 (20/20 ov); Kolkata Knight Riders 159 (18.3/20 ov),2016-04-30,Delhi,26th match,Delhi Daredevils,Kolkata Knight Riders,Delhi Daredevils,27.0,,,Delhi Daredevils,186.0,8.0,20.0,20.0,Kolkata Knight Riders,159.0,10.0,18.3,20.0,,,2016
980953,968923,"27th match:Sunrisers Hyderabad v Royal Challengers Bangalore at Hyderabad (Deccan)- Apr 30, 2016",Sunrisers Hyderabad won by 15 runs,Sunrisers Hyderabad 194/5 (20/20 ov); Royal Challengers Bangalore 179/6 (20/20 ov),2016-04-30,Hyderabad (Deccan),27th match,Sunrisers Hyderabad,Royal Challengers Bangalore,Sunrisers Hyderabad,15.0,,,Sunrisers Hyderabad,194.0,5.0,20.0,20.0,Royal Challengers Bangalore,179.0,6.0,20.0,20.0,,,2016
980955,968923,"28th match:Gujarat Lions v Kings XI Punjab at Rajkot- May 1, 2016",Kings XI Punjab won by 23 runs,Kings XI Punjab 154 (19.5/20 ov); Gujarat Lions 131/9 (20/20 ov),2016-05-01,Rajkot,28th match,Gujarat Lions,Kings XI Punjab,Kings XI Punjab,23.0,,,Kings XI Punjab,154.0,10.0,19.5,20.0,Gujarat Lions,131.0,9.0,20.0,20.0,,,2016
980957,968923,"29th match:Rising Pune Supergiants v Mumbai Indians at Pune- May 1, 2016",Mumbai Indians won by 8 wickets (with 9 balls remaining),Rising Pune Supergiants 159/5 (20/20 ov); Mumbai Indians 161/2 (18.3/20 ov),2016-05-01,Pune,29th match,Rising Pune Supergiants,Mumbai Indians,Mumbai Indians,,8.0,9.0,Rising Pune Supergiants,159.0,5.0,20.0,20.0,Mumbai Indians,161.0,2.0,18.3,20.0,,,2016
980959,968923,"30th match:Royal Challengers Bangalore v Kolkata Knight Riders at Bangalore- May 2, 2016",Kolkata Knight Riders won by 5 wickets (with 5 balls remaining),Royal Challengers Bangalore 185/7 (20/20 ov); Kolkata Knight Riders 189/5 (19.1/20 ov),2016-05-02,Bangalore,30th match,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata Knight Riders,,5.0,5.0,Royal Challengers Bangalore,185.0,7.0,20.0,20.0,Kolkata Knight Riders,189.0,5.0,19.1,20.0,,,2016
980961,968923,"31st match:Gujarat Lions v Delhi Daredevils at Rajkot- May 3, 2016",Delhi Daredevils won by 8 wickets (with 16 balls remaining),Gujarat Lions 149/7 (20/20 ov); Delhi Daredevils 150/2 (17.2/20 ov),2016-05-03,Rajkot,31st match,Gujarat Lions,Delhi Daredevils,Delhi Daredevils,,8.0,16.0,Gujarat Lions,149.0,7.0,20.0,20.0,Delhi Daredevils,150.0,2.0,17.2,20.0,,,2016
980963,968923,"32nd match:Kolkata Knight Riders v Kings XI Punjab at Kolkata- May 4, 2016",Kolkata Knight Riders won by 7 runs,Kolkata Knight Riders 164/3 (20/20 ov); Kings XI Punjab 157/9 (20/20 ov),2016-05-04,Kolkata,32nd match,Kolkata Knight Riders,Kings XI Punjab,Kolkata Knight Riders,7.0,,,Kolkata Knight Riders,164.0,3.0,20.0,20.0,Kings XI Punjab,157.0,9.0,20.0,20.0,,,2016
980965,968923,"33rd match:Delhi Daredevils v Rising Pune Supergiants at Delhi- May 5, 2016",Rising Pune Supergiants won by 7 wickets (with 5 balls remaining),Delhi Daredevils 162/7 (20/20 ov); Rising Pune Supergiants 166/3 (19.1/20 ov),2016-05-05,Delhi,33rd match,Delhi Daredevils,Rising Pune Supergiants,Rising Pune Supergiants,,7.0,5.0,Delhi Daredevils,162.0,7.0,20.0,20.0,Rising Pune Supergiants,166.0,3.0,19.1,20.0,,,2016
980967,968923,"34th match:Sunrisers Hyderabad v Gujarat Lions at Hyderabad (Deccan)- May 6, 2016",Sunrisers Hyderabad won by 5 wickets (with 6 balls remaining),Gujarat Lions 126/6 (20/20 ov); Sunrisers Hyderabad 129/5 (19/20 ov),2016-05-06,Hyderabad (Deccan),34th match,Sunrisers Hyderabad,Gujarat Lions,Sunrisers Hyderabad,,5.0,6.0,Gujarat Lions,126.0,6.0,20.0,20.0,Sunrisers Hyderabad,129.0,5.0,19.0,20.0,,,2016
980969,968923,"35th match:Royal Challengers Bangalore v Rising Pune Supergiants at Bangalore- May 7, 2016",Royal Challengers Bangalore won by 7 wickets (with 3 balls remaining),Rising Pune Supergiants 191/6 (20/20 ov); Royal Challengers Bangalore 195/3 (19.3/20 ov),2016-05-07,Bangalore,35th match,Royal Challengers Bangalore,Rising Pune Supergiants,Royal Challengers Bangalore,,7.0,3.0,Rising Pune Supergiants,191.0,6.0,20.0,20.0,Royal Challengers Bangalore,195.0,3.0,19.3,20.0,,,2016
980971,968923,"36th match:Kings XI Punjab v Delhi Daredevils at Mohali- May 7, 2016",Kings XI Punjab won by 9 runs,Kings XI Punjab 181/5 (20/20 ov); Delhi Daredevils 172/5 (20/20 ov),2016-05-07,Mohali,36th match,Kings XI Punjab,Delhi Daredevils,Kings XI Punjab,9.0,,,Kings XI Punjab,181.0,5.0,20.0,20.0,Delhi Daredevils,172.0,5.0,20.0,20.0,,,2016
980973,968923,"37th match:Mumbai Indians v Sunrisers Hyderabad at Visakhapatnam- May 8, 2016",Sunrisers Hyderabad won by 85 runs,Sunrisers Hyderabad 177/3 (20/20 ov); Mumbai Indians 92 (16.3/20 ov),2016-05-08,Visakhapatnam,37th match,Mumbai Indians,Sunrisers Hyderabad,Sunrisers Hyderabad,85.0,,,Sunrisers Hyderabad,177.0,3.0,20.0,20.0,Mumbai Indians,92.0,10.0,16.3,20.0,,,2016
980975,968923,"38th match:Kolkata Knight Riders v Gujarat Lions at Kolkata- May 8, 2016",Gujarat Lions won by 5 wickets (with 12 balls remaining),Kolkata Knight Riders 158/4 (20/20 ov); Gujarat Lions 164/5 (18/20 ov),2016-05-08,Kolkata,38th match,Kolkata Knight Riders,Gujarat Lions,Gujarat Lions,,5.0,12.0,Kolkata Knight Riders,158.0,4.0,20.0,20.0,Gujarat Lions,164.0,5.0,18.0,20.0,,,2016
980977,968923,"39th match:Kings XI Punjab v Royal Challengers Bangalore at Mohali- May 9, 2016",Royal Challengers Bangalore won by 1 run,Royal Challengers Bangalore 175/6 (20/20 ov); Kings XI Punjab 174/4 (20/20 ov),2016-05-09,Mohali,39th match,Kings XI Punjab,Royal Challengers Bangalore,Royal Challengers Bangalore,1.0,,,Royal Challengers Bangalore,175.0,6.0,20.0,20.0,Kings XI Punjab,174.0,4.0,20.0,20.0,,,2016
980979,968923,"40th match:Rising Pune Supergiants v Sunrisers Hyderabad at Visakhapatnam- May 10, 2016",Sunrisers Hyderabad won by 4 runs,Sunrisers Hyderabad 137/8 (20/20 ov); Rising Pune Supergiants 133/8 (20/20 ov),2016-05-10,Visakhapatnam,40th match,Rising Pune Supergiants,Sunrisers Hyderabad,Sunrisers Hyderabad,4.0,,,Sunrisers Hyderabad,137.0,8.0,20.0,20.0,Rising Pune Supergiants,133.0,8.0,20.0,20.0,,,2016
980981,968923,"41st match:Royal Challengers Bangalore v Mumbai Indians at Bangalore- May 11, 2016",Mumbai Indians won by 6 wickets (with 8 balls remaining),Royal Challengers Bangalore 151/4 (20/20 ov); Mumbai Indians 153/4 (18.4/20 ov),2016-05-11,Bangalore,41st match,Royal Challengers Bangalore,Mumbai Indians,Mumbai Indians,,6.0,8.0,Royal Challengers Bangalore,151.0,4.0,20.0,20.0,Mumbai Indians,153.0,4.0,18.4,20.0,,,2016
980983,968923,"42nd match:Sunrisers Hyderabad v Delhi Daredevils at Hyderabad (Deccan)- May 12, 2016",Delhi Daredevils won by 7 wickets (with 11 balls remaining),Sunrisers Hyderabad 146/8 (20/20 ov); Delhi Daredevils 150/3 (18.1/20 ov),2016-05-12,Hyderabad (Deccan),42nd match,Sunrisers Hyderabad,Delhi Daredevils,Delhi Daredevils,,7.0,11.0,Sunrisers Hyderabad,146.0,8.0,20.0,20.0,Delhi Daredevils,150.0,3.0,18.1,20.0,,,2016
980985,968923,"43rd match:Mumbai Indians v Kings XI Punjab at Visakhapatnam- May 13, 2016",Kings XI Punjab won by 7 wickets (with 18 balls remaining),Mumbai Indians 124/9 (20/20 ov); Kings XI Punjab 127/3 (17/20 ov),2016-05-13,Visakhapatnam,43rd match,Mumbai Indians,Kings XI Punjab,Kings XI Punjab,,7.0,18.0,Mumbai Indians,124.0,9.0,20.0,20.0,Kings XI Punjab,127.0,3.0,17.0,20.0,,,2016
980987,968923,"44th match:Royal Challengers Bangalore v Gujarat Lions at Bangalore- May 14, 2016",Royal Challengers Bangalore won by 144 runs,Royal Challengers Bangalore 248/3 (20/20 ov); Gujarat Lions 104 (18.4/20 ov),2016-05-14,Bangalore,44th match,Royal Challengers Bangalore,Gujarat Lions,Royal Challengers Bangalore,144.0,,,Royal Challengers Bangalore,248.0,3.0,20.0,20.0,Gujarat Lions,104.0,10.0,18.4,20.0,,,2016
980989,968923,"45th match:Kolkata Knight Riders v Rising Pune Supergiants at Kolkata- May 14, 2016",Kolkata Knight Riders won by 8 wickets (with 24 balls remaining) (D/L method),"Rising Pune Supergiants 103/6 (17.4/17.4 ov); Kolkata Knight Riders 66/2 (5/9 ov, target: 66)",2016-05-14,Kolkata,45th match,Kolkata Knight Riders,Rising Pune Supergiants,Kolkata Knight Riders,,8.0,24.0,Rising Pune Supergiants,103.0,6.0,17.4,17.4,Kolkata Knight Riders,66.0,2.0,5.0,9.0,1.0,66.0,2016
980991,968923,"46th match:Kings XI Punjab v Sunrisers Hyderabad at Mohali- May 15, 2016",Sunrisers Hyderabad won by 7 wickets (with 2 balls remaining),Kings XI Punjab 179/4 (20/20 ov); Sunrisers Hyderabad 180/3 (19.4/20 ov),2016-05-15,Mohali,46th match,Kings XI Punjab,Sunrisers Hyderabad,Sunrisers Hyderabad,,7.0,2.0,Kings XI Punjab,179.0,4.0,20.0,20.0,Sunrisers Hyderabad,180.0,3.0,19.4,20.0,,,2016
980993,968923,"47th match:Mumbai Indians v Delhi Daredevils at Visakhapatnam- May 15, 2016",Mumbai Indians won by 80 runs,Mumbai Indians 206/4 (20/20 ov); Delhi Daredevils 126 (19.1/20 ov),2016-05-15,Visakhapatnam,47th match,Mumbai Indians,Delhi Daredevils,Mumbai Indians,80.0,,,Mumbai Indians,206.0,4.0,20.0,20.0,Delhi Daredevils,126.0,10.0,19.1,20.0,,,2016
980995,968923,"48th match:Kolkata Knight Riders v Royal Challengers Bangalore at Kolkata- May 16, 2016",Royal Challengers Bangalore won by 9 wickets (with 8 balls remaining),Kolkata Knight Riders 183/5 (20/20 ov); Royal Challengers Bangalore 186/1 (18.4/20 ov),2016-05-16,Kolkata,48th match,Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore,,9.0,8.0,Kolkata Knight Riders,183.0,5.0,20.0,20.0,Royal Challengers Bangalore,186.0,1.0,18.4,20.0,,,2016
980997,968923,"49th match:Rising Pune Supergiants v Delhi Daredevils at Visakhapatnam- May 17, 2016",Rising Pune Supergiants won by 19 runs (D/L method),"Delhi Daredevils 121/6 (20/20 ov); Rising Pune Supergiants 76/1 (11/11 ov, target: 58)",2016-05-17,Visakhapatnam,49th match,Rising Pune Supergiants,Delhi Daredevils,Rising Pune Supergiants,19.0,,,Delhi Daredevils,121.0,6.0,20.0,20.0,Rising Pune Supergiants,76.0,1.0,11.0,11.0,1.0,58.0,2016
980999,968923,"50th match:Royal Challengers Bangalore v Kings XI Punjab at Bangalore- May 18, 2016",Royal Challengers Bangalore won by 82 runs (D/L method),"Royal Challengers Bangalore 211/3 (15/15 ov); Kings XI Punjab 120/9 (14/14 ov, target: 203)",2016-05-18,Bangalore,50th match,Royal Challengers Bangalore,Kings XI Punjab,Royal Challengers Bangalore,82.0,,,Royal Challengers Bangalore,211.0,3.0,15.0,15.0,Kings XI Punjab,120.0,9.0,14.0,14.0,1.0,203.0,2016
981001,968923,"51st match:Gujarat Lions v Kolkata Knight Riders at Kanpur- May 19, 2016",Gujarat Lions won by 6 wickets (with 39 balls remaining),Kolkata Knight Riders 124/8 (20/20 ov); Gujarat Lions 125/4 (13.3/20 ov),2016-05-19,Kanpur,51st match,Gujarat Lions,Kolkata Knight Riders,Gujarat Lions,,6.0,39.0,Kolkata Knight Riders,124.0,8.0,20.0,20.0,Gujarat Lions,125.0,4.0,13.3,20.0,,,2016
981003,968923,"52nd match:Delhi Daredevils v Sunrisers Hyderabad at Raipur- May 20, 2016",Delhi Daredevils won by 6 wickets (with 0 balls remaining),Sunrisers Hyderabad 158/7 (20/20 ov); Delhi Daredevils 161/4 (20/20 ov),2016-05-20,Raipur,52nd match,Delhi Daredevils,Sunrisers Hyderabad,Delhi Daredevils,,6.0,0.0,Sunrisers Hyderabad,158.0,7.0,20.0,20.0,Delhi Daredevils,161.0,4.0,20.0,20.0,,,2016
981005,968923,"53rd match:Rising Pune Supergiants v Kings XI Punjab at Visakhapatnam- May 21, 2016",Rising Pune Supergiants won by 4 wickets (with 0 balls remaining),Kings XI Punjab 172/7 (20/20 ov); Rising Pune Supergiants 173/6 (20/20 ov),2016-05-21,Visakhapatnam,53rd match,Rising Pune Supergiants,Kings XI Punjab,Rising Pune Supergiants,,4.0,0.0,Kings XI Punjab,172.0,7.0,20.0,20.0,Rising Pune Supergiants,173.0,6.0,20.0,20.0,,,2016
981007,968923,"54th match:Gujarat Lions v Mumbai Indians at Kanpur- May 21, 2016",Gujarat Lions won by 6 wickets (with 13 balls remaining),Mumbai Indians 172/8 (20/20 ov); Gujarat Lions 173/4 (17.5/20 ov),2016-05-21,Kanpur,54th match,Gujarat Lions,Mumbai Indians,Gujarat Lions,,6.0,13.0,Mumbai Indians,172.0,8.0,20.0,20.0,Gujarat Lions,173.0,4.0,17.5,20.0,,,2016
981009,968923,"55th match:Kolkata Knight Riders v Sunrisers Hyderabad at Kolkata- May 22, 2016",Kolkata Knight Riders won by 22 runs,Kolkata Knight Riders 171/6 (20/20 ov); Sunrisers Hyderabad 149/8 (20/20 ov),2016-05-22,Kolkata,55th match,Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata Knight Riders,22.0,,,Kolkata Knight Riders,171.0,6.0,20.0,20.0,Sunrisers Hyderabad,149.0,8.0,20.0,20.0,,,2016
981011,968923,"56th match:Delhi Daredevils v Royal Challengers Bangalore at Raipur- May 22, 2016",Royal Challengers Bangalore won by 6 wickets (with 11 balls remaining),Delhi Daredevils 138/8 (20/20 ov); Royal Challengers Bangalore 139/4 (18.1/20 ov),2016-05-22,Raipur,56th match,Delhi Daredevils,Royal Challengers Bangalore,Royal Challengers Bangalore,,6.0,11.0,Delhi Daredevils,138.0,8.0,20.0,20.0,Royal Challengers Bangalore,139.0,4.0,18.1,20.0,,,2016
981013,968923,"Qualifier 1:Gujarat Lions v Royal Challengers Bangalore at Bangalore- May 24, 2016",Royal Challengers Bangalore won by 4 wickets (with 10 balls remaining),Gujarat Lions 158 (20/20 ov); Royal Challengers Bangalore 159/6 (18.2/20 ov),2016-05-24,Bangalore,Qualifier 1,Gujarat Lions,Royal Challengers Bangalore,Royal Challengers Bangalore,,4.0,10.0,Gujarat Lions,158.0,10.0,20.0,20.0,Royal Challengers Bangalore,159.0,6.0,18.2,20.0,,,2016
981015,968923,"Eliminator:Sunrisers Hyderabad v Kolkata Knight Riders at Delhi- May 25, 2016",Sunrisers Hyderabad won by 22 runs,Sunrisers Hyderabad 162/8 (20/20 ov); Kolkata Knight Riders 140/8 (20/20 ov),2016-05-25,Delhi,Eliminator,Sunrisers Hyderabad,Kolkata Knight Riders,Sunrisers Hyderabad,22.0,,,Sunrisers Hyderabad,162.0,8.0,20.0,20.0,Kolkata Knight Riders,140.0,8.0,20.0,20.0,,,2016
981017,968923,"Qualifier 2:Gujarat Lions v Sunrisers Hyderabad at Delhi- May 27, 2016",Sunrisers Hyderabad won by 4 wickets (with 4 balls remaining),Gujarat Lions 162/7 (20/20 ov); Sunrisers Hyderabad 163/6 (19.2/20 ov),2016-05-27,Delhi,Qualifier 2,Gujarat Lions,Sunrisers Hyderabad,Sunrisers Hyderabad,,4.0,4.0,Gujarat Lions,162.0,7.0,20.0,20.0,Sunrisers Hyderabad,163.0,6.0,19.2,20.0,,,2016
981019,968923,"Final:Royal Challengers Bangalore v Sunrisers Hyderabad at Bangalore- May 29, 2016",Sunrisers Hyderabad won by 8 runs,Sunrisers Hyderabad 208/7 (20/20 ov); Royal Challengers Bangalore 200/7 (20/20 ov),2016-05-29,Bangalore,Final,Royal Challengers Bangalore,Sunrisers Hyderabad,Sunrisers Hyderabad,8.0,,,Sunrisers Hyderabad,208.0,7.0,20.0,20.0,Royal Challengers Bangalore,200.0,7.0,20.0,20.0,,,2016
1007655,1007665,"1st T20I:Zimbabwe v India at Harare- Jun 18, 2016",Zimbabwe won by 2 runs,Zimbabwe 170/6 (20/20 ov); India 168/6 (20/20 ov),2016-06-18,Harare,1st T20I,Zimbabwe,India,Zimbabwe,2.0,,,Zimbabwe,170.0,6.0,20.0,20.0,India,168.0,6.0,20.0,20.0,,,2016
1007657,1007665,"2nd T20I:Zimbabwe v India at Harare- Jun 20, 2016",India won by 10 wickets (with 41 balls remaining),Zimbabwe 99/9 (20/20 ov); India 103/0 (13.1/20 ov),2016-06-20,Harare,2nd T20I,Zimbabwe,India,India,,10.0,41.0,Zimbabwe,99.0,9.0,20.0,20.0,India,103.0,0.0,13.1,20.0,,,2016
1007659,1007665,"3rd T20I:Zimbabwe v India at Harare- Jun 22, 2016",India won by 3 runs,India 138/6 (20/20 ov); Zimbabwe 135/6 (20/20 ov),2016-06-22,Harare,3rd T20I,Zimbabwe,India,India,3.0,,,India,138.0,6.0,20.0,20.0,Zimbabwe,135.0,6.0,20.0,20.0,,,2016
913633,913595,"Only T20I:England v Sri Lanka at Southampton- Jul 5, 2016",England won by 8 wickets (with 15 balls remaining),Sri Lanka 140 (20/20 ov); England 144/2 (17.3/20 ov),2016-07-05,Southampton,Only T20I,England,Sri Lanka,England,,8.0,15.0,Sri Lanka,140.0,10.0,20.0,20.0,England,144.0,2.0,17.3,20.0,,,2016
1025983,971665,"1st Match:Trinbago Knight Riders v St Lucia Zouks at Port of Spain- Jun 29, 2016",St Lucia Zouks won by 6 wickets (with 5 balls remaining),Trinbago Knight Riders 162/6 (20/20 ov); St Lucia Zouks 164/4 (19.1/20 ov),2016-06-29,Port of Spain,1st Match,Trinbago Knight Riders,St Lucia Zouks,St Lucia Zouks,,6.0,5.0,Trinbago Knight Riders,162.0,6.0,20.0,20.0,St Lucia Zouks,164.0,4.0,19.1,20.0,,,2016
994669,971665,"2nd Match:St Kitts and Nevis Patriots v Guyana Amazon Warriors at Basseterre- Jun 30, 2016",Guyana Amazon Warriors won by 4 wickets (with 1 ball remaining),St Kitts and Nevis Patriots 164/9 (20/20 ov); Guyana Amazon Warriors 165/6 (19.5/20 ov),2016-06-30,Basseterre,2nd Match,St Kitts and Nevis Patriots,Guyana Amazon Warriors,Guyana Amazon Warriors,,4.0,1.0,St Kitts and Nevis Patriots,164.0,9.0,20.0,20.0,Guyana Amazon Warriors,165.0,6.0,19.5,20.0,,,2016
1025985,971665,"3rd Match:Trinbago Knight Riders v Barbados Tridents at Port of Spain- Jul 1, 2016",Trinbago Knight Riders won by 11 runs,Trinbago Knight Riders 170/5 (20/20 ov); Barbados Tridents 159/8 (20/20 ov),2016-07-01,Port of Spain,3rd Match,Trinbago Knight Riders,Barbados Tridents,Trinbago Knight Riders,11.0,,,Trinbago Knight Riders,170.0,5.0,20.0,20.0,Barbados Tridents,159.0,8.0,20.0,20.0,,,2016
994671,971665,"4th Match:St Kitts and Nevis Patriots v Jamaica Tallawahs at Basseterre- Jul 2, 2016",Jamaica Tallawahs won by 5 runs,Jamaica Tallawahs 153/7 (20/20 ov); St Kitts and Nevis Patriots 148/7 (20/20 ov),2016-07-02,Basseterre,4th Match,St Kitts and Nevis Patriots,Jamaica Tallawahs,Jamaica Tallawahs,5.0,,,Jamaica Tallawahs,153.0,7.0,20.0,20.0,St Kitts and Nevis Patriots,148.0,7.0,20.0,20.0,,,2016
1025987,971665,"5th Match:Trinbago Knight Riders v Guyana Amazon Warriors at Port of Spain- Jul 2, 2016",Guyana Amazon Warriors won by 6 wickets (with 4 balls remaining),Trinbago Knight Riders 162/5 (20/20 ov); Guyana Amazon Warriors 166/4 (19.2/20 ov),2016-07-02,Port of Spain,5th Match,Trinbago Knight Riders,Guyana Amazon Warriors,Guyana Amazon Warriors,,6.0,4.0,Trinbago Knight Riders,162.0,5.0,20.0,20.0,Guyana Amazon Warriors,166.0,4.0,19.2,20.0,,,2016
994673,971665,"6th Match:St Kitts and Nevis Patriots v St Lucia Zouks at Basseterre- Jul 3, 2016",St Kitts and Nevis Patriots won by 58 runs,St Kitts and Nevis Patriots 203/7 (20/20 ov); St Lucia Zouks 145/5 (20/20 ov),2016-07-03,Basseterre,6th Match,St Kitts and Nevis Patriots,St Lucia Zouks,St Kitts and Nevis Patriots,58.0,,,St Kitts and Nevis Patriots,203.0,7.0,20.0,20.0,St Lucia Zouks,145.0,5.0,20.0,20.0,,,2016
